distribution,flaw,magnitude,vis,parameter,id,index,training,correct,rt,vizIndex,excluded
normal,spike,15,density,0.0175,5a05e32e7ecfc50001be0cc3,86,0,1,4675,viz3,0
normal,gap,15,histogram,28,5a05e32e7ecfc50001be0cc3,87,0,0,9874,viz3,0
normal,gap,10,histogram,28,5a05e32e7ecfc50001be0cc3,88,0,0,5546,viz14,0
normal,gap,10,density,0.035,5a05e32e7ecfc50001be0cc3,89,0,1,7095,viz3,0
normal,outliers,20,scatter,0.35,5a05e32e7ecfc50001be0cc3,90,0,1,5256,viz2,0
normal,outliers,25,density,0.0175,5a3c5b606d85f80001c23025,1,1,1,26509,viz9,0
normal,outliers,25,histogram,28,5a3c5b606d85f80001c23025,2,1,1,17325,viz13,0
normal,outliers,25,scatter,0.0875,5a3c5b606d85f80001c23025,3,1,1,11231,viz3,0
normal,gap,25,density,0.0175,5a3c5b606d85f80001c23025,4,1,1,6029,viz1,0
normal,gap,25,histogram,28,5a3c5b606d85f80001c23025,5,1,0,8125,viz6,0
normal,gap,25,scatter,0.0875,5a3c5b606d85f80001c23025,6,1,1,4687,viz14,0
normal,spike,25,density,0.0175,5a3c5b606d85f80001c23025,7,1,1,3642,viz12,0
normal,spike,25,histogram,28,5a3c5b606d85f80001c23025,8,1,1,6876,viz3,0
normal,spike,25,scatter,0.0875,5a3c5b606d85f80001c23025,9,1,1,5124,viz20,0
normal,outliers,20,histogram,28,5a3c5b606d85f80001c23025,10,0,1,4920,viz16,0
normal,gap,20,density,0.0175,5a3c5b606d85f80001c23025,11,0,1,10408,viz11,0
normal,spike,10,density,0.07,5a3c5b606d85f80001c23025,12,0,0,21516,viz5,0
normal,spike,20,histogram,14,5a3c5b606d85f80001c23025,13,0,0,8376,viz10,0
normal,spike,20,histogram,7,5a3c5b606d85f80001c23025,14,0,0,7748,viz2,0
normal,spike,10,scatter,0.175,5a3c5b606d85f80001c23025,15,0,0,8755,viz14,0
normal,outliers,10,density,0.035,5a3c5b606d85f80001c23025,16,0,1,12236,viz4,0
normal,gap,10,histogram,7,5a3c5b606d85f80001c23025,17,0,0,5704,viz4,0
normal,gap,10,density,0.07,5a3c5b606d85f80001c23025,18,0,0,5884,viz10,0
normal,outliers,10,density,0.07,5a3c5b606d85f80001c23025,19,0,1,5182,viz13,0
normal,outliers,20,density,0.0175,5a3c5b606d85f80001c23025,20,0,1,7484,viz2,0
normal,spike,15,density,0.035,5a3c5b606d85f80001c23025,21,0,0,9263,viz6,0
normal,gap,20,histogram,28,5a3c5b606d85f80001c23025,22,0,0,11321,viz18,0
normal,gap,15,scatter,0.0875,5a3c5b606d85f80001c23025,23,0,1,4562,viz17,0
normal,gap,15,scatter,0.175,5a3c5b606d85f80001c23025,24,0,1,7609,viz1,0
normal,spike,15,histogram,28,5a3c5b606d85f80001c23025,25,0,0,5954,viz17,0
normal,spike,15,histogram,7,5a3c5b606d85f80001c23025,26,0,0,6628,viz10,0
normal,gap,15,density,0.0175,5a3c5b606d85f80001c23025,27,0,1,3902,viz9,0
normal,spike,20,scatter,0.175,5a3c5b606d85f80001c23025,28,0,1,10079,viz3,0
normal,outliers,10,histogram,7,5a3c5b606d85f80001c23025,29,0,1,15744,viz18,0
normal,gap,10,scatter,0.35,5a3c5b606d85f80001c23025,30,0,1,4376,viz5,0
normal,outliers,15,density,0.035,5a3c5b606d85f80001c23025,31,0,1,3535,viz6,0
normal,gap,15,histogram,7,5a3c5b606d85f80001c23025,32,0,1,6121,viz17,0
normal,gap,20,density,0.07,5a3c5b606d85f80001c23025,33,0,1,6263,viz19,0
normal,outliers,20,density,0.035,5a3c5b606d85f80001c23025,34,0,1,4775,viz13,0
normal,gap,20,density,0.035,5a3c5b606d85f80001c23025,35,0,1,4205,viz8,0
normal,spike,15,density,0.0175,5a3c5b606d85f80001c23025,36,0,1,4212,viz16,0
normal,outliers,10,histogram,14,5a3c5b606d85f80001c23025,37,0,1,3308,viz5,0
normal,outliers,15,histogram,28,5a3c5b606d85f80001c23025,38,0,1,4888,viz18,0
normal,outliers,10,density,0.0175,5a3c5b606d85f80001c23025,39,0,1,2989,viz5,0
normal,spike,10,scatter,0.35,5a3c5b606d85f80001c23025,40,0,0,15218,viz19,0
normal,gap,20,scatter,0.0875,5a3c5b606d85f80001c23025,41,0,1,3243,viz14,0
normal,outliers,20,density,0.07,5a3c5b606d85f80001c23025,42,0,1,4040,viz19,0
normal,spike,15,density,0.07,5a3c5b606d85f80001c23025,43,0,0,7035,viz16,0
normal,gap,20,scatter,0.175,5a3c5b606d85f80001c23025,44,0,0,6699,viz19,0
normal,outliers,15,scatter,0.0875,5a3c5b606d85f80001c23025,45,0,1,6018,viz17,0
normal,spike,20,histogram,28,5a3c5b606d85f80001c23025,46,0,1,3861,viz7,0
normal,spike,10,density,0.0175,5a3c5b606d85f80001c23025,47,0,1,5318,viz4,0
normal,gap,20,histogram,7,5a3c5b606d85f80001c23025,48,0,1,5025,viz19,0
normal,outliers,15,histogram,7,5a3c5b606d85f80001c23025,49,0,1,3149,viz8,0
normal,outliers,20,scatter,0.175,5a3c5b606d85f80001c23025,50,0,1,6645,viz4,0
normal,spike,10,scatter,0.0875,5a3c5b606d85f80001c23025,51,0,1,3791,viz18,0
normal,outliers,20,scatter,0.35,5a3c5b606d85f80001c23025,52,0,0,12803,viz5,0
normal,gap,20,histogram,14,5a3c5b606d85f80001c23025,53,0,0,4296,viz3,0
normal,spike,10,histogram,7,5a3c5b606d85f80001c23025,54,0,0,4362,viz13,0
normal,outliers,15,histogram,14,5a3c5b606d85f80001c23025,55,0,1,3488,viz20,0
normal,spike,15,scatter,0.0875,5a3c5b606d85f80001c23025,56,0,1,3734,viz15,0
normal,spike,20,density,0.0175,5a3c5b606d85f80001c23025,57,0,1,2718,viz1,0
normal,gap,15,histogram,14,5a3c5b606d85f80001c23025,58,0,0,4065,viz15,0
normal,outliers,15,scatter,0.35,5a3c5b606d85f80001c23025,59,0,1,3999,viz18,0
normal,spike,20,scatter,0.35,5a3c5b606d85f80001c23025,60,0,0,6261,viz13,0
normal,spike,15,histogram,14,5a3c5b606d85f80001c23025,61,0,0,4414,viz3,0
normal,outliers,20,histogram,14,5a3c5b606d85f80001c23025,62,0,1,2503,viz5,0
normal,spike,10,histogram,14,5a3c5b606d85f80001c23025,63,0,1,3243,viz10,0
normal,gap,10,density,0.0175,5a3c5b606d85f80001c23025,64,0,1,3381,viz5,0
normal,outliers,15,density,0.07,5a3c5b606d85f80001c23025,65,0,1,2863,viz6,0
normal,outliers,10,scatter,0.35,5a3c5b606d85f80001c23025,66,0,0,17800,viz11,0
normal,spike,15,scatter,0.175,5a3c5b606d85f80001c23025,67,0,1,4074,viz11,0
normal,outliers,15,scatter,0.175,5a3c5b606d85f80001c23025,68,0,1,3455,viz17,0
normal,gap,15,density,0.035,5a3c5b606d85f80001c23025,69,0,0,6445,viz3,0
normal,outliers,10,scatter,0.175,5a3c5b606d85f80001c23025,70,0,1,3105,viz16,0
normal,gap,10,scatter,0.175,5a3c5b606d85f80001c23025,71,0,1,3137,viz14,0
normal,gap,10,density,0.035,5a3c5b606d85f80001c23025,72,0,0,7267,viz17,0
normal,gap,15,histogram,28,5a3c5b606d85f80001c23025,73,0,1,3303,viz15,0
normal,spike,20,density,0.07,5a3c5b606d85f80001c23025,74,0,1,3186,viz7,0
normal,gap,15,density,0.07,5a3c5b606d85f80001c23025,75,0,0,5693,viz16,0
normal,gap,10,histogram,14,5a3c5b606d85f80001c23025,76,0,0,5119,viz1,0
normal,outliers,20,histogram,7,5a3c5b606d85f80001c23025,77,0,1,7983,viz8,0
normal,gap,10,scatter,0.0875,5a3c5b606d85f80001c23025,78,0,0,9832,viz20,0
normal,spike,15,scatter,0.35,5a3c5b606d85f80001c23025,79,0,1,6921,viz6,0
normal,outliers,10,histogram,28,5a3c5b606d85f80001c23025,80,0,1,6298,viz15,0
normal,gap,20,scatter,0.35,5a3c5b606d85f80001c23025,81,0,1,20177,viz3,0
normal,gap,10,histogram,28,5a3c5b606d85f80001c23025,82,0,0,9822,viz19,0
normal,spike,10,density,0.035,5a3c5b606d85f80001c23025,83,0,1,3836,viz17,0
normal,gap,15,scatter,0.35,5a3c5b606d85f80001c23025,84,0,1,3266,viz6,0
normal,outliers,10,scatter,0.0875,5a3c5b606d85f80001c23025,85,0,0,10178,viz5,0
normal,outliers,15,density,0.0175,5a3c5b606d85f80001c23025,86,0,0,5447,viz9,0
normal,outliers,20,scatter,0.0875,5a3c5b606d85f80001c23025,87,0,1,2697,viz20,0
normal,spike,20,density,0.035,5a3c5b606d85f80001c23025,88,0,1,3283,viz7,0
normal,spike,20,scatter,0.0875,5a3c5b606d85f80001c23025,89,0,1,3308,viz20,0
normal,spike,10,histogram,28,5a3c5b606d85f80001c23025,90,0,1,5048,viz9,0
normal,outliers,25,density,0.0175,5a5e8b3aac56240001542467,1,1,1,11850,viz13,0
normal,outliers,25,density,0.0175,5a64a72ac0d836000107c2f9,1,1,0,29293,viz10,0
normal,outliers,25,histogram,28,5a64a72ac0d836000107c2f9,2,1,0,13147,viz17,0
normal,outliers,25,scatter,0.0875,5a64a72ac0d836000107c2f9,3,1,0,14230,viz4,0
normal,gap,25,density,0.0175,5a64a72ac0d836000107c2f9,4,1,1,24892,viz10,0
normal,gap,25,histogram,28,5a64a72ac0d836000107c2f9,5,1,0,7176,viz5,0
normal,gap,25,scatter,0.0875,5a64a72ac0d836000107c2f9,6,1,1,4344,viz6,0
normal,spike,25,density,0.0175,5a64a72ac0d836000107c2f9,7,1,1,15571,viz4,0
normal,spike,25,histogram,28,5a64a72ac0d836000107c2f9,8,1,1,17153,viz4,0
normal,spike,25,scatter,0.0875,5a64a72ac0d836000107c2f9,9,1,1,6077,viz6,0
normal,outliers,10,scatter,0.35,5a64a72ac0d836000107c2f9,10,0,1,18742,viz14,0
normal,outliers,15,histogram,14,5a64a72ac0d836000107c2f9,11,0,1,8470,viz2,0
normal,spike,15,histogram,7,5a64a72ac0d836000107c2f9,12,0,1,10381,viz16,0
normal,spike,20,scatter,0.0875,5a64a72ac0d836000107c2f9,13,0,1,6097,viz6,0
normal,spike,15,density,0.035,5a64a72ac0d836000107c2f9,14,0,0,21914,viz3,0
normal,spike,20,density,0.035,5a64a72ac0d836000107c2f9,15,0,1,2655,viz1,0
normal,gap,20,scatter,0.35,5a64a72ac0d836000107c2f9,16,0,1,3910,viz6,0
normal,gap,10,density,0.035,5a64a72ac0d836000107c2f9,17,0,0,16591,viz8,0
normal,spike,10,density,0.0175,5a64a72ac0d836000107c2f9,18,0,1,5569,viz5,0
normal,outliers,10,scatter,0.175,5a64a72ac0d836000107c2f9,19,0,0,12908,viz5,0
normal,spike,20,histogram,14,5a64a72ac0d836000107c2f9,20,0,1,3274,viz2,0
normal,spike,15,histogram,14,5a64a72ac0d836000107c2f9,21,0,1,8197,viz11,0
normal,gap,15,histogram,7,5a64a72ac0d836000107c2f9,22,0,0,15560,viz2,0
normal,spike,20,histogram,7,5a64a72ac0d836000107c2f9,23,0,0,17353,viz6,0
normal,gap,15,density,0.0175,5a64a72ac0d836000107c2f9,24,0,1,14099,viz16,0
normal,gap,15,scatter,0.0875,5a64a72ac0d836000107c2f9,25,0,1,10167,viz12,0
normal,outliers,15,density,0.0175,5a64a72ac0d836000107c2f9,26,0,1,26270,viz12,0
normal,gap,20,histogram,28,5a64a72ac0d836000107c2f9,27,0,1,14187,viz15,0
normal,outliers,20,histogram,7,5a64a72ac0d836000107c2f9,28,0,1,8922,viz19,0
normal,gap,15,histogram,28,5a64a72ac0d836000107c2f9,29,0,1,9446,viz8,0
normal,gap,15,density,0.07,5a64a72ac0d836000107c2f9,30,0,1,192022,viz2,0
normal,spike,15,scatter,0.175,5a64a72ac0d836000107c2f9,31,0,1,6411,viz3,0
normal,spike,20,histogram,28,5a64a72ac0d836000107c2f9,32,0,1,10011,viz14,0
normal,spike,10,histogram,7,5a64a72ac0d836000107c2f9,33,0,0,9109,viz15,0
normal,outliers,20,density,0.035,5a64a72ac0d836000107c2f9,34,0,1,7001,viz13,0
normal,spike,10,histogram,14,5a64a72ac0d836000107c2f9,35,0,1,6480,viz10,0
normal,outliers,20,scatter,0.0875,5a64a72ac0d836000107c2f9,36,0,1,12164,viz9,0
normal,gap,10,histogram,7,5a64a72ac0d836000107c2f9,37,0,0,11276,viz20,0
normal,spike,10,density,0.035,5a64a72ac0d836000107c2f9,38,0,1,15034,viz1,0
normal,outliers,20,histogram,28,5a64a72ac0d836000107c2f9,39,0,0,13340,viz2,0
normal,outliers,15,scatter,0.0875,5a64a72ac0d836000107c2f9,40,0,0,5637,viz9,0
normal,gap,10,histogram,14,5a64a72ac0d836000107c2f9,41,0,0,13105,viz8,0
normal,outliers,10,histogram,14,5a64a72ac0d836000107c2f9,42,0,1,8359,viz1,0
normal,gap,10,density,0.0175,5a64a72ac0d836000107c2f9,43,0,0,19279,viz20,0
normal,spike,20,scatter,0.175,5a64a72ac0d836000107c2f9,44,0,1,16100,viz8,0
normal,outliers,15,scatter,0.175,5a64a72ac0d836000107c2f9,45,0,0,13277,viz20,0
normal,spike,15,density,0.07,5a64a72ac0d836000107c2f9,46,0,1,9550,viz8,0
normal,spike,15,scatter,0.0875,5a64a72ac0d836000107c2f9,47,0,1,6383,viz15,0
normal,spike,10,scatter,0.175,5a64a72ac0d836000107c2f9,48,0,1,16818,viz5,0
normal,gap,20,density,0.035,5a64a72ac0d836000107c2f9,49,0,1,7964,viz7,0
normal,outliers,15,histogram,7,5a64a72ac0d836000107c2f9,50,0,0,11743,viz2,0
normal,spike,15,histogram,28,5a64a72ac0d836000107c2f9,51,0,1,3716,viz2,0
normal,gap,20,scatter,0.175,5a64a72ac0d836000107c2f9,52,0,1,3746,viz2,0
normal,gap,20,scatter,0.0875,5a64a72ac0d836000107c2f9,53,0,1,6208,viz7,0
normal,gap,10,scatter,0.35,5a64a72ac0d836000107c2f9,54,0,1,6609,viz13,0
normal,outliers,15,histogram,28,5a64a72ac0d836000107c2f9,55,0,0,8051,viz11,0
normal,spike,20,density,0.0175,5a64a72ac0d836000107c2f9,56,0,1,4787,viz2,0
normal,gap,20,histogram,7,5a64a72ac0d836000107c2f9,57,0,1,19491,viz8,0
normal,gap,20,density,0.0175,5a64a72ac0d836000107c2f9,58,0,1,9051,viz7,0
normal,outliers,10,histogram,28,5a64a72ac0d836000107c2f9,59,0,0,13558,viz11,0
normal,outliers,20,scatter,0.175,5a64a72ac0d836000107c2f9,60,0,0,10227,viz16,0
normal,spike,10,density,0.07,5a64a72ac0d836000107c2f9,61,0,0,8866,viz16,0
normal,spike,20,scatter,0.35,5a64a72ac0d836000107c2f9,62,0,1,14647,viz16,0
normal,gap,20,histogram,14,5a64a72ac0d836000107c2f9,63,0,1,5678,viz15,0
normal,outliers,10,scatter,0.0875,5a64a72ac0d836000107c2f9,64,0,1,5891,viz7,0
normal,gap,15,histogram,14,5a64a72ac0d836000107c2f9,65,0,1,8561,viz13,0
normal,outliers,20,scatter,0.35,5a64a72ac0d836000107c2f9,66,0,0,10478,viz3,0
normal,outliers,15,density,0.07,5a64a72ac0d836000107c2f9,67,0,1,10581,viz18,0
normal,outliers,20,histogram,14,5a64a72ac0d836000107c2f9,68,0,1,8239,viz17,0
normal,outliers,15,density,0.035,5a64a72ac0d836000107c2f9,69,0,1,9298,viz10,0
normal,gap,10,density,0.07,5a64a72ac0d836000107c2f9,70,0,0,31514,viz19,0
normal,outliers,20,density,0.07,5a64a72ac0d836000107c2f9,71,0,1,4736,viz6,0
normal,outliers,10,histogram,7,5a64a72ac0d836000107c2f9,72,0,0,10640,viz10,0
normal,spike,10,scatter,0.35,5a64a72ac0d836000107c2f9,73,0,0,15339,viz15,0
normal,gap,15,scatter,0.175,5a64a72ac0d836000107c2f9,74,0,1,5549,viz3,0
normal,outliers,10,density,0.035,5a64a72ac0d836000107c2f9,75,0,1,8161,viz12,0
normal,spike,15,scatter,0.35,5a64a72ac0d836000107c2f9,76,0,1,14648,viz8,0
normal,gap,20,density,0.07,5a64a72ac0d836000107c2f9,77,0,0,10412,viz1,0
normal,gap,15,scatter,0.35,5a64a72ac0d836000107c2f9,78,0,1,9700,viz11,0
normal,gap,15,density,0.035,5a64a72ac0d836000107c2f9,79,0,1,10643,viz19,0
normal,spike,15,density,0.0175,5a64a72ac0d836000107c2f9,80,0,1,4207,viz5,0
normal,spike,10,scatter,0.0875,5a64a72ac0d836000107c2f9,81,0,1,22188,viz17,0
normal,spike,20,density,0.07,5a64a72ac0d836000107c2f9,82,0,1,5238,viz9,0
normal,outliers,15,scatter,0.35,5a64a72ac0d836000107c2f9,83,0,1,3218,viz5,0
normal,spike,10,histogram,28,5a64a72ac0d836000107c2f9,84,0,1,10192,viz20,0
normal,gap,10,scatter,0.175,5a64a72ac0d836000107c2f9,85,0,0,9605,viz10,0
normal,gap,10,scatter,0.0875,5a64a72ac0d836000107c2f9,86,0,1,10011,viz14,0
normal,gap,10,histogram,28,5a64a72ac0d836000107c2f9,87,0,0,6399,viz1,0
normal,outliers,20,density,0.0175,5a64a72ac0d836000107c2f9,88,0,1,7328,viz17,0
normal,outliers,10,density,0.07,5a64a72ac0d836000107c2f9,89,0,1,3021,viz9,0
normal,outliers,10,density,0.0175,5a64a72ac0d836000107c2f9,90,0,1,3942,viz2,0
normal,outliers,25,density,0.0175,5a70d41c9cdd1800017763d7,1,1,1,50002,viz14,0
normal,outliers,25,histogram,28,5a70d41c9cdd1800017763d7,2,1,0,30574,viz6,0
normal,outliers,25,scatter,0.0875,5a70d41c9cdd1800017763d7,3,1,1,19508,viz19,0
normal,gap,25,density,0.0175,5a70d41c9cdd1800017763d7,4,1,1,17862,viz12,0
normal,gap,25,histogram,28,5a70d41c9cdd1800017763d7,5,1,0,20248,viz14,0
normal,gap,25,scatter,0.0875,5a70d41c9cdd1800017763d7,6,1,1,8338,viz13,0
normal,spike,25,density,0.0175,5a70d41c9cdd1800017763d7,7,1,1,8492,viz6,0
normal,spike,25,histogram,28,5a70d41c9cdd1800017763d7,8,1,1,11042,viz3,0
normal,spike,25,scatter,0.0875,5a70d41c9cdd1800017763d7,9,1,1,5916,viz6,0
normal,gap,15,density,0.0175,5a70d41c9cdd1800017763d7,10,0,0,15390,viz3,0
normal,outliers,20,histogram,7,5a70d41c9cdd1800017763d7,11,0,1,10992,viz13,0
normal,spike,10,histogram,7,5a70d41c9cdd1800017763d7,12,0,0,12528,viz1,0
normal,gap,10,density,0.0175,5a70d41c9cdd1800017763d7,13,0,0,13264,viz14,0
normal,gap,20,histogram,7,5a70d41c9cdd1800017763d7,14,0,1,13776,viz20,0
normal,spike,15,scatter,0.0875,5a70d41c9cdd1800017763d7,15,0,1,8042,viz15,0
normal,gap,20,scatter,0.0875,5a70d41c9cdd1800017763d7,16,0,0,11746,viz10,0
normal,spike,10,density,0.0175,5a70d41c9cdd1800017763d7,17,0,1,12338,viz6,0
normal,gap,20,scatter,0.35,5a70d41c9cdd1800017763d7,18,0,0,13858,viz12,0
normal,gap,10,histogram,28,5a70d41c9cdd1800017763d7,19,0,1,10074,viz19,0
normal,spike,15,density,0.0175,5a70d41c9cdd1800017763d7,20,0,0,18908,viz14,0
normal,spike,15,histogram,7,5a70d41c9cdd1800017763d7,21,0,1,9700,viz7,0
normal,spike,10,scatter,0.175,5a70d41c9cdd1800017763d7,22,0,1,3486,viz1,0
normal,outliers,10,histogram,28,5a70d41c9cdd1800017763d7,23,0,0,12688,viz3,0
normal,outliers,10,scatter,0.175,5a70d41c9cdd1800017763d7,24,0,0,12010,viz6,0
normal,spike,10,scatter,0.35,5a70d41c9cdd1800017763d7,25,0,0,12234,viz17,0
normal,gap,15,histogram,7,5a70d41c9cdd1800017763d7,26,0,0,6834,viz4,0
normal,gap,15,density,0.07,5a70d41c9cdd1800017763d7,27,0,0,12444,viz19,0
normal,spike,15,scatter,0.175,5a70d41c9cdd1800017763d7,28,0,0,9680,viz1,0
normal,outliers,15,scatter,0.175,5a70d41c9cdd1800017763d7,29,0,0,10898,viz6,0
normal,gap,10,histogram,7,5a70d41c9cdd1800017763d7,30,0,0,13658,viz10,0
normal,gap,10,scatter,0.35,5a70d41c9cdd1800017763d7,31,0,1,5140,viz4,0
normal,outliers,15,scatter,0.35,5a70d41c9cdd1800017763d7,32,0,1,5294,viz6,0
normal,spike,10,scatter,0.0875,5a70d41c9cdd1800017763d7,33,0,1,9426,viz8,0
normal,gap,10,density,0.035,5a70d41c9cdd1800017763d7,34,0,1,14462,viz16,0
normal,outliers,15,histogram,14,5a70d41c9cdd1800017763d7,35,0,0,13150,viz17,0
normal,spike,20,scatter,0.35,5a70d41c9cdd1800017763d7,36,0,1,10650,viz15,0
normal,spike,20,histogram,28,5a70d41c9cdd1800017763d7,37,0,1,4962,viz2,0
normal,outliers,10,scatter,0.0875,5a70d41c9cdd1800017763d7,38,0,0,16260,viz5,0
normal,gap,10,scatter,0.0875,5a70d41c9cdd1800017763d7,39,0,0,8066,viz19,0
normal,gap,15,density,0.035,5a70d41c9cdd1800017763d7,40,0,1,11508,viz15,0
normal,gap,15,scatter,0.175,5a70d41c9cdd1800017763d7,41,0,0,44406,viz5,0
normal,outliers,15,density,0.035,5a70d41c9cdd1800017763d7,42,0,1,8578,viz9,0
normal,gap,15,scatter,0.35,5a70d41c9cdd1800017763d7,43,0,0,15402,viz11,0
normal,gap,15,scatter,0.0875,5a70d41c9cdd1800017763d7,44,0,0,9978,viz13,0
normal,gap,20,density,0.07,5a70d41c9cdd1800017763d7,45,0,1,10232,viz20,0
normal,spike,10,histogram,28,5a70d41c9cdd1800017763d7,46,0,0,14830,viz4,0
normal,outliers,10,histogram,7,5a70d41c9cdd1800017763d7,47,0,0,10864,viz16,0
normal,spike,15,density,0.035,5a70d41c9cdd1800017763d7,48,0,1,9518,viz4,0
normal,outliers,15,density,0.07,5a70d41c9cdd1800017763d7,49,0,1,6112,viz20,0
normal,spike,15,histogram,28,5a70d41c9cdd1800017763d7,50,0,1,9534,viz17,0
normal,spike,20,histogram,7,5a70d41c9cdd1800017763d7,51,0,0,12432,viz5,0
normal,outliers,20,density,0.0175,5a70d41c9cdd1800017763d7,52,0,1,4462,viz4,0
normal,spike,15,scatter,0.35,5a70d41c9cdd1800017763d7,53,0,0,20146,viz9,0
normal,gap,10,density,0.07,5a70d41c9cdd1800017763d7,54,0,0,20382,viz13,0
normal,outliers,15,histogram,7,5a70d41c9cdd1800017763d7,55,0,0,9514,viz1,0
normal,spike,10,density,0.035,5a70d41c9cdd1800017763d7,56,0,1,12568,viz17,0
normal,gap,20,density,0.0175,5a70d41c9cdd1800017763d7,57,0,1,10596,viz9,0
normal,gap,15,histogram,28,5a70d41c9cdd1800017763d7,58,0,1,8208,viz10,0
normal,spike,20,scatter,0.0875,5a70d41c9cdd1800017763d7,59,0,1,6462,viz5,0
normal,outliers,20,density,0.035,5a70d41c9cdd1800017763d7,60,0,0,11560,viz14,0
normal,spike,20,scatter,0.175,5a70d41c9cdd1800017763d7,61,0,1,9368,viz16,0
normal,outliers,15,density,0.0175,5a70d41c9cdd1800017763d7,62,0,0,10070,viz3,0
normal,gap,20,histogram,14,5a70d41c9cdd1800017763d7,63,0,0,10768,viz16,0
normal,outliers,20,histogram,28,5a70d41c9cdd1800017763d7,64,0,0,10362,viz20,0
normal,spike,20,density,0.07,5a70d41c9cdd1800017763d7,65,0,0,8238,viz9,0
normal,outliers,20,scatter,0.35,5a70d41c9cdd1800017763d7,66,0,0,13576,viz1,0
normal,gap,10,scatter,0.175,5a70d41c9cdd1800017763d7,67,0,0,14890,viz3,0
normal,spike,20,histogram,14,5a70d41c9cdd1800017763d7,68,0,1,4152,viz9,0
normal,outliers,20,density,0.07,5a70d41c9cdd1800017763d7,69,0,0,6068,viz9,0
normal,outliers,10,scatter,0.35,5a70d41c9cdd1800017763d7,70,0,0,8958,viz5,0
normal,outliers,10,histogram,14,5a70d41c9cdd1800017763d7,71,0,0,4300,viz5,0
normal,gap,15,histogram,14,5a70d41c9cdd1800017763d7,72,0,0,14812,viz10,0
normal,outliers,20,histogram,14,5a70d41c9cdd1800017763d7,73,0,0,4126,viz4,0
normal,outliers,15,scatter,0.0875,5a70d41c9cdd1800017763d7,74,0,0,8954,viz3,0
normal,outliers,20,scatter,0.0875,5a70d41c9cdd1800017763d7,75,0,0,10268,viz6,0
normal,gap,10,histogram,14,5a70d41c9cdd1800017763d7,76,0,0,11894,viz4,0
normal,spike,20,density,0.0175,5a70d41c9cdd1800017763d7,77,0,1,4898,viz9,0
normal,outliers,10,density,0.07,5a70d41c9cdd1800017763d7,78,0,0,5818,viz3,0
normal,spike,15,density,0.07,5a70d41c9cdd1800017763d7,79,0,1,12610,viz2,0
normal,outliers,10,density,0.035,5a70d41c9cdd1800017763d7,80,0,0,6736,viz9,0
normal,outliers,20,scatter,0.175,5a70d41c9cdd1800017763d7,81,0,0,5120,viz3,0
normal,spike,10,density,0.07,5a70d41c9cdd1800017763d7,82,0,0,3558,viz5,0
normal,outliers,15,histogram,28,5a70d41c9cdd1800017763d7,83,0,0,9044,viz7,0
normal,gap,20,density,0.035,5a70d41c9cdd1800017763d7,84,0,1,12918,viz15,0
normal,gap,20,scatter,0.175,5a70d41c9cdd1800017763d7,85,0,0,6998,viz15,0
normal,outliers,10,density,0.0175,5a70d41c9cdd1800017763d7,86,0,0,9708,viz9,0
normal,gap,20,histogram,28,5a70d41c9cdd1800017763d7,87,0,0,4460,viz1,0
normal,spike,15,histogram,14,5a70d41c9cdd1800017763d7,88,0,1,4342,viz9,0
normal,spike,10,histogram,14,5a70d41c9cdd1800017763d7,89,0,1,5040,viz14,0
normal,spike,20,density,0.035,5a70d41c9cdd1800017763d7,90,0,1,4964,viz14,0
normal,outliers,25,density,0.0175,5a74ceb0ae9a0b0001a95423,1,1,0,48607,viz11,0
normal,outliers,25,histogram,28,5a74ceb0ae9a0b0001a95423,2,1,1,11522,viz11,0
normal,outliers,25,scatter,0.0875,5a74ceb0ae9a0b0001a95423,3,1,1,15001,viz18,0
normal,gap,25,density,0.0175,5a74ceb0ae9a0b0001a95423,4,1,0,4473,viz13,0
normal,gap,25,histogram,28,5a74ceb0ae9a0b0001a95423,5,1,0,4814,viz5,0
normal,gap,25,scatter,0.0875,5a74ceb0ae9a0b0001a95423,6,1,1,5422,viz1,0
normal,spike,25,density,0.0175,5a74ceb0ae9a0b0001a95423,7,1,1,3862,viz8,0
normal,spike,25,histogram,28,5a74ceb0ae9a0b0001a95423,8,1,1,3749,viz13,0
normal,spike,25,scatter,0.0875,5a74ceb0ae9a0b0001a95423,9,1,1,2773,viz14,0
normal,spike,10,density,0.07,5a74ceb0ae9a0b0001a95423,10,0,1,9337,viz20,0
normal,outliers,15,density,0.035,5a74ceb0ae9a0b0001a95423,11,0,1,8490,viz1,0
normal,spike,20,density,0.0175,5a74ceb0ae9a0b0001a95423,12,0,1,5147,viz20,0
normal,outliers,15,histogram,28,5a74ceb0ae9a0b0001a95423,13,0,0,5005,viz19,0
normal,outliers,10,histogram,28,5a74ceb0ae9a0b0001a95423,14,0,0,8705,viz2,0
normal,outliers,20,scatter,0.0875,5a74ceb0ae9a0b0001a95423,15,0,1,6494,viz3,0
normal,spike,10,scatter,0.0875,5a74ceb0ae9a0b0001a95423,16,0,1,4888,viz17,0
normal,outliers,20,density,0.0175,5a74ceb0ae9a0b0001a95423,17,0,1,3417,viz19,0
normal,spike,20,density,0.035,5a74ceb0ae9a0b0001a95423,18,0,0,8370,viz13,0
normal,spike,15,histogram,7,5a74ceb0ae9a0b0001a95423,19,0,0,5048,viz9,0
normal,outliers,10,histogram,7,5a74ceb0ae9a0b0001a95423,20,0,0,8936,viz13,0
